RefId,IsBadBuy
73360,0.6019365846385785
73361,0.3222071202353399
73362,0.22471807796301638
73363,0.30421824161575595
73364,0.2668641156888175
73365,0.2919593332359207
73366,0.24114830715194868
73367,0.26512814143314245
73368,0.5603426609496033
73369,0.2172755201466457
73370,0.24134393495040626
73371,0.17829152406594787
73372,0.1435881826022341
73373,0.3118646258078085
73374,0.7709844714800822
73375,0.4355373101450543
73376,0.6106348081215722
73377,0.5961281641684204
73378,0.26703058353472353
73379,0.2300616914045047
73380,0.25038557520891996
73381,0.43125047347404755
73382,0.25076029190172155
73383,0.33516675279935676
73384,0.374059573797404
73385,0.2932957529060362
73386,0.3319736749250053
73387,0.2019202557585083
73388,0.2973583550516421
73389,0.4125768259270737
73390,0.3381313816060259
73391,0.19098621689512688
73392,0.4961226520124961
73393,0.19484982378243293
73394,0.4991613064389013
73395,0.247456772476404
73396,0.5249938561762796
73397,0.398252738525466
73398,0.3009296080113402
73399,0.3804410056236844
73400,0.6321501671156633
73401,0.22375477454546963
73402,0.4074569296779657
73403,0.6735364201335536
73404,0.5525843542194877
73405,0.6249867347211833
73406,0.1663118961455907
73407,0.9299684117028765
73408,0.2257578715953356
73409,0.31991875156338306
73410,0.30978391600229094
73411,0.2618126670263144
73412,0.3210060726839813
73413,0.25676312457853734
73414,0.8418611107384872
73415,0.15966349840073013
73416,0.25145781717823557
73417,0.924300131856974
73418,0.8633572952531224
73419,0.9518226187663509
73420,0.11822375410247096
73421,0.36659190443038864
73422,0.9142121646854735
73423,0.3239866950026612
73424,0.9318191988469439
73425,0.296587817572651
73426,0.2572728373337782
73427,0.13553332696333514
73428,0.16433348150605545
73429,0.25766445592465154
73430,0.20871607999930794
73431,0.34437762376484576
73432,0.13101628940141757
73433,0.46938660239415547
73434,0.3838830573485973
73435,0.26969781379004776
73436,0.2929163971950742
73437,0.1948226947011671
73438,0.13845481010075522
73439,0.2148557400560363
73440,0.8733027442485497
73441,0.5850319934075475
73442,0.2584487857476228
73443,0.4116067725259574
73444,0.38001959885117964
73445,0.4061631906742768
73446,0.38284169332133494
73447,0.40515357715212674
73448,0.27706634194648116
73449,0.4552052773476422
73450,0.3519720713878245
73451,0.41233347789166996
73452,0.41241050181375527
73453,0.4683911519228304
73454,0.4180965698993125
73455,0.31702417522298176
73456,0.5991486884601129
73457,0.3666249595063959
73458,0.8626945883676213
73459,0.4809329739784384
73460,0.7720662468300518
73461,0.8859761362496927
73462,0.5329459845548048
73463,0.48700162782129547
73464,0.755933709326392
73465,0.41772202982642664
73466,0.5624055936268899
73467,0.8744760942092985
73468,0.3286601430613398
73469,0.4466189097214184
73470,0.5083910081689962
73471,0.4727838417126009
73472,0.4783007654353017
73473,0.3103062208567142
73474,0.3743818920019677
73475,0.3989342339897277
73476,0.3614089724474032
73477,0.8674244459723253
73478,0.5103560645845339
73479,0.5538098466222424
73480,0.9416395857942876
73481,0.42942605503247516
73482,0.43446542382037373
73483,0.49038471552395163
73484,0.2586124435094696
73485,0.36969002456416195
73486,0.9107499815232603
73487,0.2612049228200777
73488,0.24339689625430924
73489,0.29375915376602035
73490,0.29951037859192203
73491,0.9142355261343287
73492,0.32070408151313673
73493,0.8769966770658592
73494,0.46810654248581707
73495,0.5151036654813195
73496,0.5055487879746832
73497,0.4040538259113131
73498,0.935834633568633
73499,0.3435258349676528
73500,0.40586285989060034
73501,0.6290972326038113
73502,0.45698143814953457
73503,0.4295343356129124
73504,0.5857994565324876
73505,0.34668606574638294
73506,0.4340255034201596
73507,0.9053474570943271
73508,0.27564889661156333
73509,0.5803882658335686
73510,0.5983269654083655
73511,0.29879204983508545
73512,0.38060374070896796
73513,0.438411712366362
73514,0.38334379901716287
73515,0.4139553507496105
73516,0.27996267800988434
73517,0.30937131612985147
73518,0.5810980949496426
73519,0.4011360969467222
73520,0.8854138262573285
73521,0.5957923081347686
73522,0.5445411410366259
73523,0.3525467175447707
73524,0.9442369485373234
73525,0.5020577117819248
73526,0.3715365248681868
73527,0.3574876290727155
73528,0.47800527490809813
73529,0.4230709539994961
73530,0.4031130297186945
73531,0.8483484338127071
73532,0.5698876770655855
73533,0.4853973786882648
73534,0.20575343195855514
73535,0.5430246481447258
73536,0.44991142331909956
73537,0.9538599950154697
73538,0.39526138597923427
73539,0.5958521284033143
73540,0.5898656050049683
73541,0.42773376070795066
73542,0.470899664588126
73543,0.3143241195569999
73544,0.7592145600767546
73545,0.4481328445410581
73546,0.3433594363176956
73547,0.4170355820759743
73548,0.5444880102106172
73549,0.8811152834240928
73550,0.8657315707001033
73551,0.5614785737551645
73552,0.67868233320838
73553,0.5091388820392087
73554,0.5360510083626919
73555,0.2592609312145255
73556,0.4037468205864867
73557,0.22686302188753835
73558,0.32922888162228797
73559,0.3310685991512163
73560,0.9611973042984393
73561,0.411416745233207
73562,0.4634681914463228
73563,0.376610878599082
73564,0.5300578877918721
73565,0.4341963759480428
73566,0.9266757057019293
73567,0.8757625762666488
73568,0.6474181326057059
73569,0.41589331571117627
73570,0.5682221686722583
73571,0.3109072084792934
73572,0.6951028649328946
73573,0.43070174759786956
73574,0.4283629360085292
73575,0.4254471670584925
73576,0.5149821577806847
73577,0.312969566020891
73578,0.41480778227061366
73579,0.5302763666458365
73580,0.5939291810619777
73581,0.9122915733734197
73582,0.4553613991867413
73583,0.5485587043322786
73584,0.462221347561761
73585,0.4588424763845692
73586,0.3473138140358359
73587,0.9307114083907446
73588,0.5309328220767066
73589,0.5996636113198863
73590,0.5417105529218963
73591,0.6446634031749613
73592,0.2614427234641582
73593,0.3540787077116836
73594,0.3504805246183793
73595,0.3784512890077603
73596,0.9564364007905949
73597,0.5934660770233275
73598,0.2818410161535692
73599,0.5503208633357219
73600,0.39808680377233036
73601,0.40741217017400067
73602,0.2610288728968179
73603,0.34258708985827196
73604,0.35730469197475084
73605,0.4790983218672305
73606,0.24579931228161056
73607,0.5428916259735517
73608,0.6293085175774006
73609,0.6185610936963405
73610,0.38909297427030826
73611,0.6361509850576659
73612,0.9359417428008167
73613,0.3154347670202019
73614,0.6428298287635746
73615,0.7133754544498184
73616,0.418659379188113
73617,0.4804326553855192
73618,0.4597445673537006
73619,0.5457025218244244
73620,0.41550787660369504
73621,0.3897605663486149
73622,0.31296226633426144
73623,0.5961250559304678
73624,0.5618087062031488
73625,0.6512783619137549
73626,0.48185799736541346
73627,0.42734400854996757
73628,0.5028839780171002
73629,0.36804572893833276
73630,0.7003814034737218
73631,0.6571696311272173
73632,0.3558507728085413
73633,0.7782905784777902
73634,0.3860891519033903
73635,0.38511233902155007
73636,0.615552251424762
73637,0.5493916747397243
73638,0.2551277452478978
73639,0.44306292117262336
73640,0.3509209493993981
73641,0.21046621544150823
73642,0.40807699116758045
73643,0.572138535362942
73644,0.6141915507851475
73645,0.5360972038141573
73646,0.9644522616458261
73647,0.4617427029886125
73648,0.7053253314723564
73649,0.9565866569026553
73650,0.8918622048298748
73651,0.4851918714700179
73652,0.921950510813832
73653,0.9496462092161518
73654,0.8770627440442951
73655,0.9513944832159129
73656,0.9567372621939665
73657,0.9515922943386673
73658,0.9245088250079286
73659,0.9426712310766301
73660,0.9498338665488825
73661,0.8964366735337517
73662,0.8872774124560413
73663,0.8996471742202873
73664,0.9563357635760609
73665,0.8714498061060859
73666,0.6834269184189584
73667,0.4160792995749772
73668,0.42797315661972074
73669,0.7062379784357684
73670,0.42705290142325997
73671,0.5253227269609402
73672,0.41599646888203895
73673,0.6314112718976101
73674,0.44454464382389286
73675,0.5707183162081884
73676,0.4742312165599119
73677,0.3806856193171519
73678,0.6000573155330714
73679,0.612878537989391
73680,0.6192644043606759
73681,0.7864537304893404
73682,0.5375342279192427
73683,0.2599968000745712
73684,0.41446908179869973
73685,0.5165016494091834
73686,0.5592656952531363
73687,0.4674726714945563
73688,0.7065123405346719
73689,0.3853778733841049
73690,0.4245604340771435
73691,0.36575180206736135
73692,0.4304788004550878
73693,0.21360074041402177
73694,0.5010003745491428
73695,0.5843473609267015
73696,0.48483643169505325
73697,0.5206724693448685
73698,0.6069786165327381
73699,0.47351660463197104
73700,0.6545318845467525
73701,0.4410761339186418
73702,0.2508913126604706
73703,0.6143122007913135
73704,0.6040410266099546
73705,0.4385982638220874
73706,0.6843587107878194
73707,0.570795015658113
73708,0.490542503901421
73709,0.35985402497074204
73710,0.5553215723077891
73711,0.46633064798993146
73712,0.58303923550262
73713,0.43642828560551217
73714,0.6589903481631336
73715,0.5339404642718069
73716,0.6501696967278158
73717,0.6061984408724486
73718,0.5230877755549154
73719,0.3918127929332999
73720,0.3430591463149768
73721,0.30247082822805904
73722,0.9043940371317332
73723,0.33616045655402965
73724,0.3155076925797375
73725,0.6002088726856571
73726,0.3147376666483862
73727,0.41091524937430596
73728,0.5024837225176895
73729,0.36167204420702287
73730,0.5644175469382245
73731,0.5486579618516741
73732,0.624850728533748
73733,0.4850847980830327
73734,0.4945807621676972
73735,0.22361278636415796
73736,0.34363352457195123
73737,0.5068364089701508
73738,0.5469599874329998
73739,0.17550659265370225
73740,0.536863996417786
73741,0.31429581524345895
73742,0.4633720842640092
73743,0.42635598131352653
73744,0.9249516188921818
73745,0.15767561799299232
73746,0.15164703216173905
73747,0.5805447541685135
73748,0.4411600699030676
73749,0.37471964872950153
73750,0.3751309791737978
73751,0.664660073407271
73752,0.9285909550053633
73753,0.3140112564103327
73754,0.4525140909494531
73755,0.5326035288827139
73756,0.3273557647546309
73757,0.2951933861433685
73758,0.3425057823024833
73759,0.3275804576631593
73760,0.8558538648979611
73761,0.27743811516909284
73762,0.40508002722324943
73763,0.6999478966456664
73764,0.4625142707439097
73765,0.24539734003975236
73766,0.35768472313866073
73767,0.8423041098582785
73768,0.6053015235053589
73769,0.45893566661462454
73770,0.5371078226254957
73771,0.5965112889745328
73772,0.2005922264895651
73773,0.26148742655359886
73774,0.6392794502367976
73775,0.2921155113865148
73776,0.4959872394967771
73777,0.617347772678771
73778,0.5203266580582359
73779,0.5336085804565883
73780,0.26089594480723616
73781,0.5732663173740465
73782,0.5043739482291956
73783,0.5367648730155385
73784,0.41392140283792195
73785,0.40826303257647356
73786,0.538345078228485
73787,0.6191903599791179
73788,0.34318212880685484
73789,0.12176407072335227
73790,0.3116824957720228
73791,0.5231770120894215
73792,0.5324035784874078
73793,0.4816653933460175
73794,0.4298928732629447
73795,0.2871872346824421
73796,0.33968110026089443
73797,0.464490429564837
73798,0.34199002227127073
73799,0.40562456727799584
73800,0.27566196364159806
73801,0.5056098391853778
73802,0.18759742914446761
73803,0.31779212210355745
73804,0.20725781366933385
73805,0.3507950675261708
73806,0.6966003989243414
73807,0.3919760751387529
73808,0.4488966550687462
73809,0.5470223953218425
73810,0.2975083082525275
73811,0.25104193966204885
73812,0.3335123726749661
73813,0.3132631354814162
73814,0.24819712151673795
73815,0.2481666817222298
73816,0.8716054812300139
73817,0.2845342246001674
73818,0.4612299948672634
73819,0.9317592830906631
73820,0.4812552671249781
73821,0.6205006454494606
73822,0.36846665683628477
73823,0.4029397228865819
73824,0.45606607489049017
73825,0.32957394030731674
73826,0.3800676217930407
73827,0.7075255677883462
73828,0.3485768227909305
73829,0.325989104831423
73830,0.5734128732042193
73831,0.3641295027005553
73832,0.21452812404285312
73833,0.40293196102278356
73834,0.8736580650096706
73835,0.46283234398757556
73836,0.35175636096142193
73837,0.358498046355825
73838,0.1749732044035971
73839,0.37043266617221227
73840,0.6012509596196898
73841,0.32521275045234865
73842,0.281500188062922
73843,0.2988723900630182
73844,0.43089436209539445
73845,0.3717721973263441
73846,0.27106830283128436
73847,0.35561634701380246
73848,0.942279463414241
73849,0.711546046390049
73850,0.9588004834201631
73851,0.42841917305803356
73852,0.39976939127011685
73853,0.6361325193821081
73854,0.5542323154142907
73855,0.4600354934568502
73856,0.4052286266892617
73857,0.5986900684627028
73858,0.3242951997947088
73859,0.4800061665349961
73860,0.4477965354635264
73861,0.2792809997803395
73862,0.5487057378644983
73863,0.5134874420882933
73864,0.3264585053211447
73865,0.5394307776728552
73866,0.7161435791030523
73867,0.23116551311961328
73868,0.36203895058402413
73869,0.4838539968406723
73870,0.514036840731101
73871,0.48400244191485353
73872,0.33719915190438327
73873,0.38400061748275993
73874,0.3652463902653321
73875,0.443823991876021
73876,0.4933334930335613
73877,0.5947644328730373
73878,0.5402170763066069
73879,0.1984516752858892
73880,0.6740399467854062
73881,0.4700666051980489
73882,0.46880519953311983
73883,0.4541978384709613
73884,0.4860783962259129
73885,0.5764202619332714
73886,0.46526605739434246
73887,0.7907710706199546
73888,0.5539236775946708
73889,0.40100850488666634
73890,0.4137219719967778
73891,0.43897209589270036
73892,0.30123360862274084
73893,0.4071498799818702
73894,0.5747676901141636
73895,0.3139664368293661
73896,0.471616992668119
73897,0.4369068984678471
73898,0.4108207386946624
73899,0.45519534072888046
73900,0.5445103634701138
73901,0.5947137067720969
73902,0.278211043235378
73903,0.5675632167842275
73904,0.2933724953519586
73905,0.8912002314325648
73906,0.48695717534682165
73907,0.7268171396690036
73908,0.33234491616996437
73909,0.5990306126406966
73910,0.6882297441890427
73911,0.2170545029389593
73912,0.45470595885535425
73913,0.39494383655402804
73914,0.9743977327798192
73915,0.5681410768274007
73916,0.5379847086452285
73917,0.24074923845271834
73918,0.40958907288686025
73919,0.5529579137700406
73920,0.9598928948442635
73921,0.9365111457233762
73922,0.4931198581661816
73923,0.9742928705435272
73924,0.6142666058469729
73925,0.3239685788311479
73926,0.5045412275852101
73927,0.4623956428959079
73928,0.465571443203693
73929,0.5998384732913331
73930,0.6255166189158813
73931,0.43084939919297816
73932,0.34401631330819366
73933,0.5714971119092325
73934,0.4219643630749353
73935,0.702994185783674
73936,0.5026755804392745
73937,0.4307789050966601
73938,0.46158628634175636
73939,0.6678582981984535
73940,0.49092028123683223
73941,0.5345475125867787
73942,0.46937346330577995
73943,0.3726297690711179
73944,0.6774368809345308
73945,0.500010121196534
73946,0.6838408189350781
73947,0.39481933855806667
73948,0.7954939777891502
73949,0.7142891308416279
73950,0.4243870916775731
73951,0.3182121111264605
73952,0.3350146426991293
73953,0.7066751742321574
73954,0.29321483789548153
73955,0.896285329628743
73956,0.5480443699299764
73957,0.5024851710578434
73958,0.5363911551205764
73959,0.5073350400636996
73960,0.5957977958950201
73961,0.4694049568481052
73962,0.4761043547734288
73963,0.5784034489883932
73964,0.7758903456980354
73965,0.3603323928851469
73966,0.34409884766549403
73967,0.3270232810979029
73968,0.5171906391560934
73969,0.8040481081618587
73970,0.3330172010473784
73971,0.5517455493919183
73972,0.7458414839121059
73973,0.39691098022012244
73974,0.701076881363088
73975,0.48598839828801943
73976,0.38021863334984474
73977,0.8805993129384622
73978,0.38855945689951277
73979,0.5059299301080282
73980,0.30216392370730993
73981,0.3250341427971724
73982,0.4551670838311257
73983,0.41351225174658274
73984,0.3972144214270603
73985,0.35704605091333025
73986,0.3378009936239333
73987,0.42479642081033536
73988,0.4603560798676615
73989,0.8809886068371616
73990,0.49146124491561555
73991,0.3883306674174848
73992,0.4631623098633349
73993,0.2216571628720848
73994,0.35638622567490735
73995,0.35064109844968866
73996,0.21180469189796308
73997,0.3644045845625416
73998,0.4414725373694391
73999,0.43944620240733756
74000,0.6025800483715996
74001,0.32274156186019554
74002,0.9154374460893804
74003,0.22353006456634578
74004,0.34466603165950915
74005,0.30445508712183805
74006,0.3793613439490341
74007,0.323859684796719
74008,0.3412545262755947
74009,0.28475459160648176
74010,0.8534172970905956
74011,0.6506956223101275
74012,0.4959189941931976
74013,0.2605646374018381
74014,0.4675951461469002
74015,0.45862903679456307
74016,0.6559765207627432
74017,0.8081333392356583
74018,0.3778151301510217
74019,0.42463861147273274
74020,0.3689782490088174
74021,0.37103704393644404
74022,0.2696510852129825
74023,0.2935377522961995
74024,0.443654802429749
74025,0.44341680955131707
74026,0.460480592738172
74027,0.45344584602666016
74028,0.45280823734068115
74029,0.241229273014908
74030,0.36751234838857233
74031,0.6948283238432184
74032,0.29879109117124436
74033,0.7290807578762294
74034,0.5804387746447409
74035,0.26612578539361753
74036,0.28216151826909175
74037,0.83893165754475
74038,0.39209726376024673
74039,0.3410732666817513
74040,0.5335383712670538
74041,0.4818270630912718
74042,0.47160444384216765
74043,0.3886880587031574
74044,0.6062014165415387
74045,0.47914731337345084
74046,0.4164583881160483
74047,0.3129099798420681
74048,0.37385815945185874
74049,0.3874803297638908
74050,0.42019779566728693
74051,0.5022836048642738
74052,0.4033607321925455
74053,0.5117416595647276
74054,0.2879871268105148
74055,0.488310256848854
74056,0.27168982532680763
74057,0.33910168738497093
74058,0.22492691510000312
74059,0.3013677620362944
74060,0.3499036410176625
74061,0.45059129220944544
74062,0.4209649569573436
74063,0.8975435803731626
74064,0.31140598332585057
74065,0.39333776103619744
74066,0.42788972818902865
74067,0.3131123446750043
74068,0.29121011423567883
74069,0.42317468362358157
74070,0.3666259162186981
74071,0.22563621702382822
74072,0.3609802886177324
74073,0.38496137503703826
74074,0.3503109590523033
74075,0.5334412186535795
74076,0.15510694491018098
74077,0.4510378746393372
74078,0.42394831420831064
74079,0.16477100351753543
74080,0.2434402413750946
74081,0.28545430166554886
74082,0.2753827757673253
74083,0.28352624992146563
74084,0.2239352311755025
74085,0.34449963196769584
74086,0.24998499076186292
74087,0.3117505598050298
74088,0.41942730647837184
74089,0.4106441379066547
74090,0.2373387641862287
74091,0.39766268137546223
74092,0.19762773425280647
74093,0.3095770882085202
74094,0.30330264950292674
74095,0.33293471191801854
74096,0.8403324086316465
74097,0.4380960003495547
74098,0.6115494993690587
74099,0.33308933789895945
74100,0.38368115405910486
74101,0.3161958383945048
74102,0.7440754196750724
74103,0.42834751534803894
74104,0.2075578578980937
74105,0.3288007742711145
74106,0.323175207115679
74107,0.5733198242982052
74108,0.30126235049110867
74109,0.40054119041774594
74110,0.5926314174845598
74111,0.2588029664963579
74112,0.2050877204710569
74113,0.4256026173317973
74114,0.2785458526663995
74115,0.383094671422642
74116,0.9495679543884593
74117,0.5615623876464585
74118,0.6512155194167759
74119,0.6320503148340534
74120,0.3917075384010863
74121,0.39295087352841285
74122,0.38652039428458446
74123,0.9113384436642344
74124,0.4186955465152329
74125,0.4100364826580725
74126,0.315867125783625
74127,0.42306190490032486
74128,0.2626680626543043
74129,0.46989533976961584
74130,0.4173086485392143
74131,0.864735113539244
74132,0.18797350583984782
74133,0.30846871826282446
74134,0.25474335211123195
74135,0.5525463658172449
74136,0.28061603927803036
74137,0.4491248031936607
74138,0.23738523099844192
74139,0.3406715528031281
74140,0.45656391595431356
74141,0.3864266852771556
74142,0.22010556912261411
74143,0.4003848702227394
74144,0.36297638302477614
74145,0.8706951937765656
74146,0.2405874458366317
74147,0.42317469400181645
74148,0.47006879964297144
74149,0.41354944720568176
74150,0.3059159220938874
74151,0.6103281026864977
74152,0.4396630633542714
74153,0.37910532186903745
74154,0.5885057604892497
74155,0.306758738020418
74156,0.9264152629608724
74157,0.6292340173242735
74158,0.515825048623971
74159,0.30830229685106514
74160,0.897776691874238
74161,0.5613449718709799
74162,0.5346417119007969
74163,0.8339229374585295
74164,0.29821626304324383
74165,0.2637464427978175
74166,0.42220549784342437
74167,0.27745119667934925
74168,0.903182977646072
74169,0.3729450130545088
74170,0.38932211042935977
74171,0.9037133208456821
74172,0.29191992275564527
74173,0.5997275877604336
74174,0.6511904361783823
74175,0.30950873262554746
74176,0.385120297034042
74177,0.4193205447514044
74178,0.4119337613608305
74179,0.9291712656060346
74180,0.2887477643450353
74181,0.49798038944162565
74182,0.2947366785417763
74183,0.8119804527392642
74184,0.24756734619755957
74185,0.2757371925778601
